4.408459833942094619e+00,3.588179871920917918e+00,4.075485824169355453e+00,3.796368496219895583e+00,3.572470536468581592e+00,3.735172581885728427e+00,4.022801592158445239e+00,4.164506983749603819e+00,3.730023346330611389e+00,4.267012768954659307e+00,4.114021002911933067e+00,4.219180980760650179e+00,4.372289417037735326e+00,4.036954757806770822e+00,4.960739284298393947e+00,5.172613639439708422e+00,7.656756821619132403e+00,7.453169139091166073e+00,6.797232443398344870e+00,7.818446372948814727e+00,8.423894097095207201e+00,6.742320283056210783e+00,6.097387197787462298e+00,6.438510670930811308e+00,6.301129250211013222e+00,6.341292571345758411e+00,4.909942405824128997e+00,4.093737353474184104e+00,3.937672124230441550e+00,4.387242473912054130e+00,4.142664936338217530e+00,4.967072263459538561e+00,4.200837985424216825e+00,5.329002609398013846e+00,5.766706246221238175e+00,6.128745227521420702e+00,5.287124069607599175e+00,5.224314918736980395e+00,4.830138915650674214e+00,4.238424397871441762e+00,4.540303485005889428e+00,3.507837371463436771e+00,4.193783960127230870e+00,4.082688657729693027e+00,3.473840089929817854e+00,3.648125451538286601e+00
5.036886522696843116e+00,4.196442782747696221e+00,4.657885001436588013e+00,4.272601043561081724e+00,4.041752868847901858e+00,4.115562975959208281e+00,4.406931514655517468e+00,4.555840979839184790e+00,4.130867386695446619e+00,4.633095086328495427e+00,4.219180980760650179e+00,4.945858362182835144e+00,5.589268154659942311e+00,5.127280027582518329e+00,5.893454717134130050e+00,6.353860698040113775e+00,8.021402625291019106e+00,8.109908795770980561e+00,7.525052260736813103e+00,8.802616020252784779e+00,9.416648676302763477e+00,7.801394063539457413e+00,7.091303103745032033e+00,7.285306623206544430e+00,7.116955777002219818e+00,7.249693163036369015e+00,5.687832194145881815e+00,5.544102017840728536e+00,5.058971318500660175e+00,6.008614922808064307e+00,5.265186303375364751e+00,6.246122320200282907e+00,5.326662046979971699e+00,6.305651293247470868e+00,6.730456798729316681e+00,7.165036371645424396e+00,6.237781083719819541e+00,6.443312360980852915e+00,5.683973232935099595e+00,4.949988608373393717e+00,5.627789037130651373e+00,4.340842808677467524e+00,5.192797600138132630e+00,5.101762261873105331e+00,4.165349925264679065e+00,4.257323606095867241e+00
5.775089079971174932e+00,4.846233948532247204e+00,5.350976322400898155e+00,5.015466598799976694e+00,4.571360060678176573e+00,4.700210156389186267e+00,4.848621251296784784e+00,4.971252330246586304e+00,4.582557563738253847e+00,4.819779603824203562e+00,4.372289417037735326e+00,5.589268154659942311e+00,7.224563396024271889e+00,6.374903339571376115e+00,6.526364609334429190e+00,7.468398048909289599e+00,7.966608000563154768e+00,8.489524835618865950e+00,7.837304108113731793e+00,9.128022046442263004e+00,9.946140541241970112e+00,8.609785534152543107e+00,7.733908435314249097e+00,7.926661354052822794e+00,7.738693957841165982e+00,8.269219515586129887e+00,6.405745787966253602e+00,6.999124987386129426e+00,6.285056330473834052e+00,7.650981827485307640e+00,6.400952257181937277e+00,7.246370845204932465e+00,6.263592192484187748e+00,7.412558308271274043e+00,7.448852376413522158e+00,8.143094706481759815e+00,7.187561162327058106e+00,7.298959206943138156e+00,6.593073238315031226e+00,5.762060601812371452e+00,6.745807880922455091e+00,5.118016103324261046e+00,6.115896026247460426e+00,5.691607948915580195e+00,4.787829868480993234e+00,4.618136050513119706e+00
5.650948578218329743e+00,4.770220539640108726e+00,5.106490152383891257e+00,4.669096418782388014e+00,4.396229398585790094e+00,4.373830392005824130e+00,4.590731016810867260e+00,4.694580380028828159e+00,4.348740003666411447e+00,4.390627239540215498e+00,4.036954757806770822e+00,5.127280027582518329e+00,6.374903339571376115e+00,6.043341299541739708e+00,6.283344781303730642e+00,7.136174877450060627e+00,7.469210865006893130e+00,8.064891268229597898e+00,7.515340073582308378e+00,8.831326238123169858e+00,9.542487077197588263e+00,8.452405974963554058e+00,7.749867096893500396e+00,7.844641175446825265e+00,7.710706293209748097e+00,8.093652659261797666e+00,6.423996670298557810e+00,7.201101166496373551e+00,6.355851214288350981e+00,7.746635876785326502e+00,6.374681169508873424e+00,7.371480186070001217e+00,6.327944965073229788e+00,7.149442456000835833e+00,7.217256145886357110e+00,7.792935840584463314e+00,6.970282159766783003e+00,7.212008987314567854e+00,6.317572722383165917e+00,5.555206531682593152e+00,6.568387305616493421e+00,5.217012896444670922e+00,6.023632917985878521e+00,5.951752987179169452e+00,4.922722238383414606e+00,4.796917173289473091e+00
6.507257272215348998e+00,5.323475920436981923e+00,5.871670125049388567e+00,5.166847510105280428e+00,5.055646363307221947e+00,4.971606342304248471e+00,5.539526740090940926e+00,5.799945814991755100e+00,5.171495142257075628e+00,5.516882817681763918e+00,4.960739284298393947e+00,5.893454717134130050e+00,6.526364609334429190e+00,6.283344781303730642e+00,7.825570139881037335e+00,8.422084227674952572e+00,1.126890218296524004e+01,1.121275424092599415e+01,1.026052032536943592e+01,1.231953546055173376e+01,1.311680266302750830e+01,1.065525155768689025e+01,9.674200124069461282e+00,9.906233855632383012e+00,9.805504313645588610e+00,9.859217153235469766e+00,7.671997974570420986e+00,7.397212104491353024e+00,6.494920204862027369e+00,8.049307910469391203e+00,6.806592264165027828e+00,8.457819492524977889e+00,7.017594887276240812e+00,8.007573577299750056e+00,8.819774709890422670e+00,9.060811358157859985e+00,7.985035041101936848e+00,8.023359573026606739e+00,6.903653001048764892e+00,5.940830778661066347e+00,6.698484153780372097e+00,5.247830986183346091e+00,6.152840545008188222e+00,6.420955837304293645e+00,5.139111531339277228e+00,5.428389596817567941e+00
7.117120378068817921e+00,5.806103505796778030e+00,6.354051204650246198e+00,5.671781596902132350e+00,5.444965199409702805e+00,5.384173685071718118e+00,5.935781277731293493e+00,6.203352880734408714e+00,5.538600751487947171e+00,5.678546725273698748e+00,5.172613639439708422e+00,6.353860698040113775e+00,7.468398048909289599e+00,7.136174877450060627e+00,8.422084227674952572e+00,9.480136278567938390e+00,1.189902874721947512e+01,1.212193706838082541e+01,1.089333436615075001e+01,1.318704427214924912e+01,1.412705410150467600e+01,1.164702783920953522e+01,1.043526731823195419e+01,1.067799770354782751e+01,1.061579239918758510e+01,1.085309495793623391e+01,8.347985098158067885e+00,8.395368052948029458e+00,7.301007021301292532e+00,9.141643397577578156e+00,7.576440400950255949e+00,9.298388673197859333e+00,7.673947273504903244e+00,8.792986602511325245e+00,9.427453896308380266e+00,9.752170260731432450e+00,8.684440051330497568e+00,8.547481544937291176e+00,7.368615531189580459e+00,6.297219248211740172e+00,7.213042383584478578e+00,5.577321327676539653e+00,6.568019823012620328e+00,6.745661785711416947e+00,5.400488238605415603e+00,5.625488820579645832e+00
8.926436207684007584e+00,6.880428618202453883e+00,8.093085399414292169e+00,7.203133789439758239e+00,7.010216964272308893e+00,7.183807640247204418e+00,8.360241489150604721e+00,8.983700033047838929e+00,7.640920151921374526e+00,8.152418478919445377e+00,7.656756821619132403e+00,8.021402625291019106e+00,7.966608000563154768e+00,7.469210865006893130e+00,1.126890218296524004e+01,1.189902874721947512e+01,2.109401019889395101e+01,1.951581418780219579e+01,1.682491208208069011e+01,2.020217300243108483e+01,2.151551014841817633e+01,1.595819653628704060e+01,1.387022967955309483e+01,1.485076364824683282e+01,1.473980360644011611e+01,1.464142108398921671e+01,1.069511628569095407e+01,7.435952043718925708e+00,6.781194570720837866e+00,8.234937311430146067e+00,7.655345159757844797e+00,1.018720965211995733e+01,8.003281649596841518e+00,1.030880688012892321e+01,1.213929378366462863e+01,1.198906401796679333e+01,1.045664383868745162e+01,8.998606477340624465e+00,8.411223664871599226e+00,7.076117920182717569e+00,6.835467007928945904e+00,5.028051317565966905e+00,6.093222798514204896e+00,6.340486161441591051e+00,5.347317573573979743e+00,6.405479236687134481e+00
9.239475258559897597e+00,7.219361104996653289e+00,8.290201298481282066e+00,7.410662683966283915e+00,7.148331701510408642e+00,7.263113388688113403e+00,8.300305581825758949e+00,8.845943893162413474e+00,7.625787523300996185e+00,7.936526985569440917e+00,7.453169139091166073e+00,8.109908795770980561e+00,8.489524835618865950e+00,8.064891268229597898e+00,1.121275424092599415e+01,1.212193706838082541e+01,1.951581418780219579e+01,1.859661797603593669e+01,1.616216930520255346e+01,1.944870124432407366e+01,2.084168500862726603e+01,1.598567866699899120e+01,1.401720026596843383e+01,1.482128557870514207e+01,1.474510713859758404e+01,1.481217220863201511e+01,1.096349640908661804e+01,8.709771445212421526e+00,7.801959317644986847e+00,9.557772792192471556e+00,8.495400502091342787e+00,1.096146093816707356e+01,8.723529741561636186e+00,1.085913088904351653e+01,1.232053354052200156e+01,1.235023306422827361e+01,1.089555916940777536e+01,9.678927028597810178e+00,8.824714605170337123e+00,7.443958669506865355e+00,7.629009307700361120e+00,5.707831047329565699e+00,6.847049228381786534e+00,7.069670329098453720e+00,5.859486142611440407e+00,6.667811698018359934e+00
8.526565814171084057e+00,6.737901109174153191e+00,7.648122438248229571e+00,6.745670917646830134e+00,6.570904072555472375e+00,6.578272249683294604e+00,7.487690923304559654e+00,7.933066872542855030e+00,6.906098269824991753e+00,7.383498028637534460e+00,6.797232443398344870e+00,7.525052260736813103e+00,7.837304108113731793e+00,7.515340073582308378e+00,1.026052032536943592e+01,1.089333436615075001e+01,1.682491208208069011e+01,1.616216930520255346e+01,1.448523843790641408e+01,1.730971543298604232e+01,1.858429740745641823e+01,1.444809416613622766e+01,1.292053644312447247e+01,1.349976700106528682e+01,1.341204287509304471e+01,1.340220590123725586e+01,1.011876591503622969e+01,8.558519461311933085e+00,7.597679917025133456e+00,9.370583680549627204e+00,8.174159257305294801e+00,1.045696409245168823e+01,8.440745395478888469e+00,1.010532718619657189e+01,1.142416780070526272e+01,1.149501211696856018e+01,1.012969768533401194e+01,9.426894277543409473e+00,8.353289506119244479e+00,7.060332375546780170e+00,7.510683541776934646e+00,5.712798005446011018e+00,6.800478032427580644e+00,7.130916971845318031e+00,5.738389909659610488e+00,6.407390182886418373e+00
9.741772584407781821e+00,7.679509992118225270e+00,8.655364154010117161e+00,7.491337255211442780e+00,7.408774035294971583e+00,7.299410511896257781e+00,8.496448309894974571e+00,9.048371780139099485e+00,7.824688159980480506e+00,8.620650980849672962e+00,7.818446372948814727e+00,8.802616020252784779e+00,9.128022046442263004e+00,8.831326238123169858e+00,1.231953546055173376e+01,1.318704427214924912e+01,2.020217300243108483e+01,1.944870124432407366e+01,1.730971543298604232e+01,2.144221992565978496e+01,2.269759607922607714e+01,1.733437152855141861e+01,1.538693049525926959e+01,1.591482777896572820e+01,1.594093011167568719e+01,1.557153473966532253e+01,1.172658572378224306e+01,1.012778819165387034e+01,8.779606766813314422e+00,1.123417027999382967e+01,9.534546652975667058e+00,1.268941732502746511e+01,1.003472708637427679e+01,1.174519792964551002e+01,1.365808018961575421e+01,1.338817176916017893e+01,1.183917624670349866e+01,1.081350962004232485e+01,9.318134081749134268e+00,7.695092765754593778e+00,8.222906119300940730e+00,6.089524479321371864e+00,7.374380314512831269e+00,8.028338881085346657e+00,6.244313468387722388e+00,7.182868954246902859e+00
1.090690366544946599e+01,8.513823927678334513e+00,9.648531298594734906e+00,8.469602011480947823e+00,8.200643752724735336e+00,8.164811697667921919e+00,9.366717159751772215e+00,9.951750314212524984e+00,8.611039391092727868e+00,9.196567585931962441e+00,8.423894097095207201e+00,9.416648676302763477e+00,9.946140541241970112e+00,9.542487077197588263e+00,1.311680266302750830e+01,1.412705410150467600e+01,2.151551014841817633e+01,2.084168500862726603e+01,1.858429740745641823e+01,2.269759607922607714e+01,2.453635733552525267e+01,1.887584937113276240e+01,1.676103524819766832e+01,1.743144849017112463e+01,1.749253162781368331e+01,1.737879275173702709e+01,1.296629448174061139e+01,1.137769629051835985e+01,9.900750709786919401e+00,1.261176751811900409e+01,1.066381553202189991e+01,1.389879433902971506e+01,1.099139804051789859e+01,1.306514369983945834e+01,1.480160869914171506e+01,1.464516585956295280e+01,1.304393628880342604e+01,1.162068223664528688e+01,1.018676866223464827e+01,8.394417501537157378e+00,8.983496117853556839e+00,6.596810630943855891e+00,8.000332627321176560e+00,8.519420446646844169e+00,6.697095329747606129e+00,7.564408762469428282e+00
9.482978053429215848e+00,7.503600992837829331e+00,8.304760757711761698e+00,7.311140059772698763e+00,7.065918396003580959e+00,6.961413455047084753e+00,7.753205734520355996e+00,8.158095898411410474e+00,7.192307893142984909e+00,7.233435696927708491e+00,6.742320283056210783e+00,7.801394063539457413e+00,8.609785534152543107e+00,8.452405974963554058e+00,1.065525155768689025e+01,1.164702783920953522e+01,1.595819653628704060e+01,1.598567866699899120e+01,1.444809416613622766e+01,1.733437152855141861e+01,1.887584937113276240e+01,1.553026542769260132e+01,1.398122396843901072e+01,1.447040715807091260e+01,1.443027137798186388e+01,1.482091526854452646e+01,1.126573635902308013e+01,1.069260372966818728e+01,9.301380863372802565e+00,1.159786183922033587e+01,9.607198116086962614e+00,1.202120654619814211e+01,9.718109220475293242e+00,1.128249538449346367e+01,1.218332363883424918e+01,1.244817045276774437e+01,1.116151510012222126e+01,1.050420497333879410e+01,9.134511936149470657e+00,7.736917478233413803e+00,8.620610068928154845e+00,6.718690342739571442e+00,7.832819663847529590e+00,8.225575982877995074e+00,6.590637645864195981e+00,6.947919917093071440e+00
8.742753130959881602e+00,7.005111903923290306e+00,7.673578360871577075e+00,6.707076946555439179e+00,6.544918769841860495e+00,6.376230008221331680e+00,7.079225872212034254e+00,7.405259078226722913e+00,6.592897955563723933e+00,6.614660187278593284e+00,6.097387197787462298e+00,7.091303103745032033e+00,7.733908435314249097e+00,7.749867096893500396e+00,9.674200124069461282e+00,1.043526731823195419e+01,1.387022967955309483e+01,1.401720026596843383e+01,1.292053644312447247e+01,1.538693049525926959e+01,1.676103524819766832e+01,1.398122396843901072e+01,1.283224233594009789e+01,1.317399869948254754e+01,1.310776139756547209e+01,1.340647380604750083e+01,1.037703763959265579e+01,1.020328686645466298e+01,8.874320782204625502e+00,1.100682341808757592e+01,9.089645485913372625e+00,1.125387188677150974e+01,9.228848078692257317e+00,1.046152766815261614e+01,1.124455437306922789e+01,1.155066502524242900e+01,1.036000163776596494e+01,1.008007839433340003e+01,8.662652063527589874e+00,7.415408860287174164e+00,8.375995958274154773e+00,6.689326675319426485e+00,7.689960747635335103e+00,8.173320374223035145e+00,6.536099814251483231e+00,6.799089119867374187e+00
9.096802482911201082e+00,7.213020404788756501e+00,8.016290078125534180e+00,7.071260231035361166e+00,6.837635087726532390e+00,6.750887344622817032e+00,7.469700734305715351e+00,7.835622227129912076e+00,6.942851442704004228e+00,6.859757871791025252e+00,6.438510670930811308e+00,7.285306623206544430e+00,7.926661354052822794e+00,7.844641175446825265e+00,9.906233855632383012e+00,1.067799770354782751e+01,1.485076364824683282e+01,1.482128557870514207e+01,1.349976700106528682e+01,1.591482777896572820e+01,1.743144849017112463e+01,1.447040715807091260e+01,1.317399869948254754e+01,1.373187786347151729e+01,1.362388793936955089e+01,1.409759475131990136e+01,1.076890765924148141e+01,1.013165100783101380e+01,8.915232260260827601e+00,1.091381038927684344e+01,9.134193808678288562e+00,1.124387321927681249e+01,9.207226347740489203e+00,1.072626247205668371e+01,1.148624721922361225e+01,1.186229082376754462e+01,1.059073512134554207e+01,1.010621338769590771e+01,8.896994324356814587e+00,7.653158935702537136e+00,8.441993869161185771e+00,6.736650684838427772e+00,7.733987391696343749e+00,8.094683562676403099e+00,6.626776065637026036e+00,6.895757071674839089e+00
9.004303644647103866e+00,7.109859190178046795e+00,7.880533571864973830e+00,6.923038123299846802e+00,6.697707095332405380e+00,6.591449142538860606e+00,7.339145587509385393e+00,7.706960513744954611e+00,6.805516878998162156e+00,6.699940529660866062e+00,6.301129250211013222e+00,7.116955777002219818e+00,7.738693957841165982e+00,7.710706293209748097e+00,9.805504313645588610e+00,1.061579239918758510e+01,1.473980360644011611e+01,1.474510713859758404e+01,1.341204287509304471e+01,1.594093011167568719e+01,1.749253162781368331e+01,1.443027137798186388e+01,1.310776139756547209e+01,1.362388793936955089e+01,1.362124023662654970e+01,1.402244910019853563e+01,1.069257260552289601e+01,1.013744271497378158e+01,8.860756780538567412e+00,1.095165469191219110e+01,9.093314090601770872e+00,1.130459965593442639e+01,9.177084111540947831e+00,1.065422302562180512e+01,1.142854894835506840e+01,1.170991942060892299e+01,1.049817837348995120e+01,9.875352116484322096e+00,8.662497786541402789e+00,7.397628312170732023e+00,8.180128378800093358e+00,6.480663550984959720e+00,7.448571092972164465e+00,7.878977767288765754e+00,6.392548703550639644e+00,6.702687173704664936e+00
